customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0521,Female,0,Yes,No,37,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.98,1635.71,No
CUST-0522,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.5,639.0,No
CUST-0523,Female,1,No,Yes,13,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,35.71,474.0,No
CUST-0524,Male,1,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,77.83,2418.2,No
CUST-0525,Female,1,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.75,637.87,No
CUST-0526,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.52,3177.41,No
CUST-0527,Male,1,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.61,320.57,No
CUST-0528,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.64,2202.48,No
CUST-0529,Female,0,No,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,73.72,3992.75,No
CUST-0530,Female,0,No,No,53,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,39.28,2077.16,No
CUST-0531,Male,0,No,No,20,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),42.31,845.01,No
CUST-0532,Female,0,No,No,43,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.86,2191.19,No
CUST-0533,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.59,315.08,No
CUST-0534,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.34,3014.28,No
CUST-0535,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.95,1862.1,No
CUST-0536,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.0,4064.04,No
CUST-0537,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,57.41,1225.94,No
CUST-0538,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.36,2907.9,No
CUST-0539,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.06,3590.78,No
CUST-0540,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,42.81,3012.98,No
CUST-0541,Male,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,39.27,118.85,No
CUST-0542,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.29,2195.86,No
CUST-0543,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,37.55,523.55,Yes
CUST-0544,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.85,410.53,No
CUST-0545,Male,1,Yes,Yes,46,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.21,1895.57,No
CUST-0546,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.73,1152.27,No
CUST-0547,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.5,900.49,No
CUST-0548,Female,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),75.6,3716.23,Yes
CUST-0549,Female,1,Yes,No,19,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,52.32,1010.15,No
CUST-0550,Male,0,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.64,1899.7,No
CUST-0551,Male,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,39.68,1281.22,No
CUST-0552,Female,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.57,4786.47,No
CUST-0553,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),81.71,3442.08,No
CUST-0554,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.05,865.98,No
CUST-0555,Male,1,No,Yes,39,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),63.89,2497.01,No
CUST-0556,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,80.16,1507.47,No
CUST-0557,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.12,1184.56,No
CUST-0558,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,72.32,144.18,No
CUST-0559,Female,0,No,Yes,27,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,42.62,1156.06,No
CUST-0560,Female,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),80.57,4455.36,No
CUST-0561,Female,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.25,875.59,Yes
CUST-0562,Male,1,No,No,65,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.12,2859.7,No
CUST-0563,Male,0,No,Yes,36,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,52.75,1894.2,No
CUST-0564,Male,0,No,Yes,48,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.58,2393.74,No
CUST-0565,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.32,1445.56,No
CUST-0566,Female,0,No,Yes,35,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,39.39,1388.84,No
CUST-0567,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),66.07,,No
CUST-0568,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),65.54,1636.84,No
CUST-0569,Male,0,No,No,71,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),69.38,4920.89,No
CUST-0570,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,671.54,No
CUST-0571,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,51.14,2153.28,No
CUST-0572,Male,0,No,No,21,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),42.57,883.45,No
CUST-0573,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.68,378.74,No
CUST-0574,Female,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,45.02,317.62,No
CUST-0575,Male,1,Yes,Yes,28,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),53.11,1497.38,No
CUST-0576,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,685.03,No
CUST-0577,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.57,838.56,No
CUST-0578,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,62.49,3365.43,No
CUST-0579,Female,0,No,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.61,855.64,No
CUST-0580,Female,1,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,78.22,,No
CUST-0581,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,46.38,2827.11,No
CUST-0582,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,81.39,488.64,No
CUST-0583,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,79.39,3489.2,No
CUST-0584,Female,1,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.24,1582.56,No
CUST-0585,Female,1,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,36.21,1994.1,No
CUST-0586,Male,0,Yes,No,47,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.66,3405.78,No
CUST-0587,Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,42.7,1096.62,No
CUST-0588,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.23,4390.04,No
CUST-0589,Female,1,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,1298.04,No
CUST-0590,Male,0,No,No,34,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),52.72,1801.18,No
CUST-0591,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),68.62,3424.3,No
CUST-0592,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),83.15,2985.16,No
CUST-0593,Male,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,997.88,No
CUST-0594,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.44,575.27,Yes
CUST-0595,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.41,485.11,No
CUST-0596,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,67.5,3504.56,No
CUST-0597,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,57.66,649.91,No
CUST-0598,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),70.24,3365.1,Yes
CUST-0599,Female,0,No,Yes,16,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.22,1270.01,No
CUST-0600,Female,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.04,3899.69,No
CUST-0601,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.67,3095.74,No
CUST-0602,Female,1,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.74,2119.86,Yes
CUST-0603,Female,1,Yes,No,18,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,70.78,1265.71,No
CUST-0604,Female,1,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),46.2,462.89,No
CUST-0605,Male,1,No,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),65.27,3202.63,No
CUST-0606,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),66.48,,No
CUST-0607,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,78.55,4466.55,No
CUST-0608,Female,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.48,2393.52,No
CUST-0609,Female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),52.81,1002.77,No
CUST-0610,Female,0,No,Yes,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),80.31,3916.71,No
CUST-0611,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,70.66,624.65,No
CUST-0612,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.13,2302.78,No
CUST-0613,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.89,4315.86,No
CUST-0614,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,81.2,1136.07,No
CUST-0615,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,65.54,109.86,No
CUST-0616,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.12,1047.29,No
CUST-0617,Male,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.16,2598.7,No
CUST-0618,Female,1,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.19,6042.44,No
CUST-0619,Male,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,69.93,2722.89,No
CUST-0620,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.32,4418.83,No
CUST-0621,Female,1,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),76.49,1680.25,No
CUST-0622,Female,1,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.95,827.14,Yes
CUST-0623,Male,1,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.4,4486.03,No
CUST-0624,Female,0,No,No,7,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.79,346.39,Yes
CUST-0625,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,992.06,No
CUST-0626,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.46,1385.76,No
CUST-0627,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.12,,No
CUST-0628,Female,0,Yes,No,38,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,51.48,1951.24,No
CUST-0629,Male,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),48.82,1300.8,No
CUST-0630,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),56.36,2702.12,No
CUST-0631,Male,0,No,No,35,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),43.87,1535.56,No
CUST-0632,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.37,1048.79,No
CUST-0633,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.81,822.65,No
CUST-0634,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),67.19,1684.26,No
CUST-0635,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.39,239.18,No
CUST-0636,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,61.54,3888.35,No
CUST-0637,Male,1,Yes,No,37,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.08,1833.18,No
CUST-0638,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,40.16,828.33,No
CUST-0639,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.19,81.0,No
CUST-0640,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.98,570.64,No
CUST-0641,Female,0,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.99,763.54,No
CUST-0642,Female,0,Yes,Yes,45,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,2503.16,No
CUST-0643,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1105.29,No
CUST-0644,Male,0,No,No,68,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),47.32,3229.14,No
CUST-0645,Female,0,No,Yes,63,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.29,3357.88,No
CUST-0646,Male,1,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),85.26,761.05,No
CUST-0647,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,73.9,2901.6,No
CUST-0648,Male,0,Yes,No,23,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,53.0,1220.53,No
CUST-0649,Female,1,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.45,3069.93,Yes
CUST-0650,Male,1,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.4,1192.88,No
CUST-0651,Male,0,No,Yes,61,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,64.64,3944.63,No
CUST-0652,Female,0,Yes,No,16,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.83,1031.32,No
CUST-0653,Male,0,No,No,64,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),73.64,4707.96,No
CUST-0654,Male,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.71,1326.43,No
CUST-0655,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),76.61,4139.43,No
CUST-0656,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.85,1764.92,No
CUST-0657,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.61,3605.95,No
CUST-0658,Male,1,No,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,353.26,No
CUST-0659,Female,1,No,Yes,21,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.78,1355.27,Yes
CUST-0660,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,62.1,734.13,No
CUST-0661,Female,0,No,No,47,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,66.71,3127.67,No
CUST-0662,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,62.31,1051.3,No
CUST-0663,Male,0,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.4,2301.18,No
CUST-0664,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.53,1154.41,No
CUST-0665,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.26,1043.24,No
CUST-0666,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.04,1093.98,No
CUST-0667,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,60.96,3792.57,No
CUST-0668,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),74.71,2846.16,No
CUST-0669,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.36,344.42,No
CUST-0670,Male,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),48.48,1514.61,No
CUST-0671,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,67.64,550.84,No
CUST-0672,Female,1,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,74.86,2908.36,No
CUST-0673,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,73.13,1398.5,No
CUST-0674,Female,0,No,Yes,72,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.85,4592.53,No
CUST-0675,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.68,4516.13,No
CUST-0676,Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.74,2221.44,No
CUST-0677,Female,0,No,No,37,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,59.34,2190.25,No
CUST-0678,Female,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1057.7,No
CUST-0679,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.21,2454.98,No
CUST-0680,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,37.86,1764.62,Yes
CUST-0681,Female,1,Yes,Yes,17,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,43.51,714.68,No
CUST-0682,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.92,393.25,No
CUST-0683,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.11,1220.25,No
CUST-0684,Female,1,No,No,38,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,42.03,1601.92,No
CUST-0685,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,54.55,3673.49,No
CUST-0686,Female,1,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.11,1801.2,No
CUST-0687,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,65.6,3996.92,No
CUST-0688,Male,0,No,No,12,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,60.34,741.25,Yes
CUST-0689,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),68.97,348.61,Yes
CUST-0690,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.16,1474.89,No
CUST-0691,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.87,,No
CUST-0692,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,62.87,3344.62,Yes
CUST-0693,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.96,192.6,No
CUST-0694,Female,0,No,No,38,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,51.06,1944.93,Yes
